,App,Ver,Date,Notes,Time of Rel,Rel type,Length,Processed Notes,Updatability,Updatability for Major Rel
92,Android Auto,8.6.1250 beta,"December 15, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",7.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
93,Android Auto,8.6.1249 beta,"December 8, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",6.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
94,Android Auto,8.6.1248 beta,"December 2, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",9.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
95,Android Auto,8.6.1246 beta,"November 23, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",7.0,Minor,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
96,Android Auto,8.5.6245,"November 16, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",6.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
97,Android Auto,8.5.1245 beta,"November 10, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",6.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
98,Android Auto,8.5.1244 beta,"November 4, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",6.0,Minor,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
99,Android Auto,8.4.6243,"October 29, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",2.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
100,Android Auto,8.4.1243 beta,"October 27, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",6.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
101,Android Auto,8.4.1242 beta,"October 21, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",6.0,Minor,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
102,Android Auto,8.3.6241,"October 15, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",3.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
103,Android Auto,8.3.1241 beta,"October 12, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",11.0,Minor,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
104,Android Auto,8.2.6239,"October 1, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",3.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
105,Android Auto,8.2.1238 beta,"September 28, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",18.0,Minor,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
106,Android Auto,8.1.223548-dogfood.daily beta,"September 10, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",0.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
107,Android Auto,8.1.223547-dogfood.daily beta,"September 10, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",3.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
108,Android Auto,8.1.223544-dogfood.daily beta,"September 7, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",0.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
109,Android Auto,8.1.223543-dogfood.daily beta,"September 7, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",1.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
110,Android Auto,8.1.6261,"September 6, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",9.0,Patch,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
111,Android Auto,8.1.1234 beta,"August 28, 2022","• Improved Do Not Disturb functionality.
• Dark mode on car UI is now independent from the phone.
•Bug fixes and other Improvements.
• We want to hear from you! Join the conversation in our community g.co/androidautocommunity",5.0,Minor,33.0,• improved do not disturb functionality • dark mode on car ui be now independent from the phone • bug fix and other improvement • we want to hear from you join the conversation in we community gcoandroidautocommunity,-2.220446049250313e-16,-2.220446049250313e-16
